Date,Close,High,Low,Open,Volume,Return,MA_5,MA_10,MA_20,Volatility,Stock
2010-04-09,9656.3876953125,9686.13734932126,9537.8890734625,9537.8890734625,0,0.0142363765196796,9656.7578125,9569.46865234375,9384.07099609375,0.00020267441641,BANKNIFTY
2010-04-12,9575.3388671875,9667.28799344919,9547.48860505238,9661.08787022271,0,-0.0084287084356373,9632.128125,9581.3935546875,9403.50078125,7.10431258929842e-05,BANKNIFTY
2010-04-13,9482.8896484375,9565.23829952841,9453.43979583037,9564.93849832967,0,-0.0097018402132229,9583.088671875,9577.93359375,9419.00556640625,9.41257035229103e-05,BANKNIFTY
2010-04-15,9344.4912109375,9575.13892599126,9330.69156632933,9501.48938971932,0,-0.014702090688405,9515.7994140625,9565.36376953125,9431.96040039062,0.00021615147061,BANKNIFTY
2010-04-16,9353.6416015625,9410.04133857646,9266.04300735904,9345.39169716984,0,0.0009787492095842,9482.5498046875,9554.77900390625,9444.50024414063,9.57950015261782e-07,BANKNIFTY
2010-04-19,9302.7919921875,9356.94077529496,9205.89273065671,9273.74154944046,0,-0.005451174259757,9411.8306640625,9534.29423828125,9450.22514648438,2.97153008102374e-05,BANKNIFTY
2010-04-20,9445.990234375,9501.73958885394,9314.44195288337,9314.44195288337,0,0.0152757683186668,9385.9609375,9509.04453125,9459.9150390625,0.0002333490977255,BANKNIFTY
2010-04-21,9555.1884765625,9574.43825228211,9476.98919235497,9476.98919235497,0,0.0114939652996277,9400.420703125,9491.7546875,9474.13984375,0.000132111238309,BANKNIFTY
2010-04-22,9623.1376953125,9738.98595270619,9500.03952252734,9533.93854097889,0,0.0070860723157346,9456.15,9485.97470703125,9495.95454101562,5.02124208638215e-05,BANKNIFTY
2010-04-23,9813.185546875,9824.83580185265,9653.03799745763,9653.03799745763,0,0.019556570066108,9548.0587890625,9515.304296875,9525.47416992188,0.0003824594327505,BANKNIFTY
2010-04-26,9839.0361328125,9920.33499340041,9824.63590941303,9890.68494709262,0,0.0026308069661004,9655.3076171875,9533.569140625,9551.51889648438,6.92114529288265e-06,BANKNIFTY
2010-04-27,9756.3369140625,9826.88589960268,9744.58705049067,9826.88589960268,0,-0.0084407384897535,9717.376953125,9551.6689453125,9566.53125,7.12460662524071e-05,BANKNIFTY
2010-04-28,9634.7880859375,9723.23627372076,9603.38806131639,9630.23735773154,0,-0.012536706364024,9733.296875,9566.8587890625,9572.39619140625,0.0001571690064577,BANKNIFTY
2010-04-29,9803.685546875,9821.93533418144,9652.48711371635,9652.48711371635,0,0.0173780837592169,9769.4064453125,9612.77822265625,9589.07099609375,0.0003019977951423,BANKNIFTY
2010-04-30,9870.2353515625,9923.0355215979,9809.28683835229,9809.28683835229,0,0.0067653071148824,9780.81640625,9664.43759765625,9609.60830078125,4.57693803586784e-05,BANKNIFTY
2010-05-03,9775.38671875,9863.33589487084,9741.38711275159,9809.28671652772,0,-0.009656031194876,9768.0865234375,9711.6970703125,9622.99565429688,9.32389384364187e-05,BANKNIFTY
2010-05-04,9623.587890625,9837.58539333159,9607.33808025592,9816.48505362939,0,-0.0156505103611789,9741.53671875,9729.4568359375,9619.25068359375,0.0002449384745653,BANKNIFTY
2010-05-05,9581.73828125,9609.33854650604,9454.64014860045,9461.23968129692,0,-0.0043581322430064,9730.9267578125,9732.11181640625,9611.93325195313,1.89933166475328e-05,BANKNIFTY
2010-05-06,9581.888671875,9627.33833912603,9449.6402084169,9588.73820166806,0,1.56954239790495e-05,9686.5673828125,9727.9869140625,9606.98081054688,2.46346333882121e-10,BANKNIFTY
2010-05-07,9275.9921875,9443.9404378652,9239.6928031824,9426.54122529662,0,-0.03244514276345,9567.71875,9674.267578125,9594.7859375,0.0010526872889406,BANKNIFTY
2010-05-10,9656.1376953125,9684.28775854117,9401.94045641408,9419.39044877629,0,0.0401641666058099,9543.8689453125,9655.977734375,9594.7734375,0.0016131602791392,BANKNIFTY
2010-05-11,9625.9873046875,9733.68624349557,9593.43787974837,9683.08722445036,0,-0.0031272917479217,9544.348828125,9642.9427734375,9597.305859375,9.77995367661932e-06,BANKNIFTY
2010-05-12,9722.0869140625,9740.73611082553,9586.98790229164,9640.68747189956,0,0.0099338464962215,9572.4185546875,9651.67265625,9609.26572265625,9.86813062104922e-05,BANKNIFTY
2010-05-13,9773.236328125,9848.93564600928,9748.73661210038,9788.23615426253,0,0.0052473642824895,9610.6880859375,9648.627734375,9630.70297851563,2.75348319131474e-05,BANKNIFTY
2010-05-14,9588.9384765625,9762.03705281562,9548.0893414483,9738.03733145375,0,-0.0190374706944378,9673.27734375,9620.498046875,9642.46782226563,0.0003624252904415,BANKNIFTY
2010-05-17,9526.3896484375,9550.93916874886,9303.64222869369,9485.23973448388,0,-0.0065443868876113,9647.327734375,9595.59833984375,9653.64770507813,4.28289997347389e-05,BANKNIFTY
2010-05-18,9492.1396484375,9571.93852541733,9430.59055929343,9522.03969145737,0,-0.0036017545301659,9620.558203125,9582.453515625,9655.95517578125,1.29726356955709e-05,BANKNIFTY
2010-05-19,9108.244140625,9408.59124869854,9074.89491741673,9408.59124869854,0,-0.0412840977726094,9497.7896484375,9535.1041015625,9633.60795898438,0.0017043767288983,BANKNIFTY
2010-05-20,9174.4931640625,9251.84285256495,9108.09452037764,9208.19296837943,0,0.0072471985232284,9378.041015625,9494.36455078125,9611.17573242187,5.25218864350846e-05,BANKNIFTY
2010-05-21,9135.59375,9174.79348856841,8969.09568998754,9151.19317761495,0,-0.0042489664596681,9287.3720703125,9480.32470703125,9577.29614257813,1.80537159753845e-05,BANKNIFTY
2010-05-24,9087.14453125,9524.38945642418,9044.44483152596,9524.38945642418,0,-0.0053174591175212,9199.523046875,9423.425390625,9539.7015625,2.82753714665095e-05,BANKNIFTY
2010-05-25,8851.6474609375,9023.49507959904,8806.54837399837,9023.49507959904,0,-0.0262571303898693,9071.424609375,9345.99140625,9494.46708984375,0.0006894368963105,BANKNIFTY
2010-05-26,9027.4951171875,9037.54578210224,8911.29724341414,8911.29724341414,0,0.0196713378136803,9055.2748046875,9276.5322265625,9464.10244140625,0.0003869615313799,BANKNIFTY
2010-05-27,9258.3427734375,9292.04257774091,8954.24571585026,9007.19529680408,0,0.0252501332029752,9072.0447265625,9225.04287109375,9436.83530273438,0.0006375692267679,BANKNIFTY
2010-05-28,9312.4912109375,9383.84096635588,9215.49234001519,9285.84210707354,0,0.0058315734230087,9107.42421875,9197.39814453125,9408.94809570313,3.40072485879424e-05,BANKNIFTY
2010-05-31,9363.591796875,9385.19115620313,9257.54321986811,9305.44207942528,0,0.0054723159496134,9162.713671875,9181.118359375,9388.35834960937,2.99462418523941e-05,BANKNIFTY
2010-06-01,9118.943359375,9334.19084679375,9093.04424763251,9331.74068008202,0,-0.0264750182065687,9216.1728515625,9143.79873046875,9363.12612304688,0.0007009265890381,BANKNIFTY
2010-06-02,9192.34375,9220.09342866484,9083.54520517564,9163.94368824145,0,0.0080169988401465,9249.142578125,9152.20869140625,9343.65639648438,6.42722704029111e-05,BANKNIFTY
2010-06-03,9387.5908203125,9403.99004330734,9288.39178076991,9290.24136859532,0,0.0210177551475097,9274.9921875,9173.51845703125,9333.94150390625,0.0004417460314406,BANKNIFTY
2010-06-04,9455.83984375,9490.83943529769,9363.19053436117,9402.69007339356,0,0.0072438318786493,9303.6619140625,9205.54306640625,9342.93388671875,5.24731002861364e-05,BANKNIFTY
2010-06-07,9292.4912109375,9328.04157748663,9192.59296220449,9221.69223213173,0,-0.0174258461570581,9289.441796875,9226.077734375,9324.7515625,0.0003036601142894,BANKNIFTY
2010-06-08,9185.193359375,9386.99082547326,9143.39403909121,9291.14232686676,0,-0.0116139072733655,9302.691796875,9259.43232421875,9302.71186523437,0.0001348828421543,BANKNIFTY
2010-06-09,9238.0927734375,9341.19118396932,9182.343421699,9195.79346061251,0,0.0057426844548087,9311.8416015625,9280.49208984375,9278.51215820312,3.29784247475025e-05,BANKNIFTY
2010-06-10,9346.341796875,9367.3415533208,9215.24273141836,9233.44271564829,0,0.0116495605235462,9303.591796875,9289.2919921875,9257.16743164062,0.0001357122603917,BANKNIFTY
2010-06-11,9451.640625,9462.94029892694,9386.59157306436,9428.74049937674,0,0.0112033224775298,9302.751953125,9303.20693359375,9250.3025390625,0.0001255144345355,BANKNIFTY
2010-06-14,9533.9892578125,9549.78985617781,9468.64040482057,9496.23969474642,0,0.0086748925098089,9351.0515625,9320.2466796875,9250.68251953125,7.52537600567396e-05,BANKNIFTY
2010-06-15,9554.2890625,9566.18833791022,9422.84039884864,9524.78940623478,0,0.0021269401042535,9424.870703125,9363.78125,9253.78999023437,4.52387420708212e-06,BANKNIFTY
2010-06-16,9588.7890625,9629.53858938829,9527.28977652136,9629.53858938829,0,0.0036044399052939,9495.0099609375,9403.42578125,9277.81723632813,1.29919870308753e-05,BANKNIFTY
2010-06-17,9613.2890625,9636.68820558524,9446.1904116733,9582.83921981644,0,0.0025518085214824,9548.3994140625,9425.99560546875,9299.75703125,6.51172673031044e-06,BANKNIFTY
2010-06-18,9576.138671875,9611.43806618672,9544.1888479976,9600.58858294321,0,-0.0038719692481618,9573.2990234375,9438.02548828125,9321.78427734375,1.49921458587109e-05,BANKNIFTY
2010-06-21,9757.9365234375,9793.03670189212,9626.28863769372,9626.28863769372,0,0.0188065069525469,9618.0884765625,9484.57001953125,9355.32387695313,0.0003536847037561,BANKNIFTY
2010-06-22,9675.3876953125,9762.4862937119,9665.18761839489,9738.93676236981,0,-0.0084956463134068,9642.308203125,9533.589453125,9396.51088867188,7.21760062825026e-05,BANKNIFTY
2010-06-23,9718.8369140625,9744.03681564887,9621.98745698719,9622.63784003143,0,0.00448064228565,9668.3177734375,9581.6638671875,9431.07797851563,2.0076155291955e-05,BANKNIFTY
2010-06-24,9673.4873046875,9731.38702312371,9617.58853958366,9706.78769933541,0,-0.0046770765104937,9680.357421875,9614.37841796875,9451.83520507813,2.18750446850121e-05,BANKNIFTY
2010-06-25,9450.990234375,9627.4881917886,9429.59106796209,9627.4881917886,0,-0.023269353032814,9655.327734375,9614.31337890625,9458.76015625,0.0005414627905657,BANKNIFTY
2010-06-28,9542.0888671875,9551.78894932856,9436.63990215442,9455.989285779,0,0.0095928975946386,9612.158203125,9615.12333984375,9467.68500976562,9.2023684261224e-05,BANKNIFTY
2010-06-29,9381.291015625,9512.93889482553,9348.29140036234,9512.93889482553,0,-0.0169950318415419,9553.3388671875,9597.82353515625,9480.80239257813,0.000288831107295,BANKNIFTY
2010-06-30,9464.4892578125,9486.63939017721,9301.29194186764,9343.89105455671,0,0.0088294335902521,9502.4693359375,9585.3935546875,9494.40966796875,7.79588975246724e-05,BANKNIFTY
2010-07-01,9349.2919921875,9412.69067118709,9302.94194364608,9403.84116441588,0,-0.0122462043928188,9437.6302734375,9558.99384765625,9492.4947265625,0.0001499695220306,BANKNIFTY
2010-07-02,9357.0419921875,9410.19079053761,9330.19171730213,9363.49113622616,0,0.0008285963941289,9418.840625,9537.0841796875,9487.55483398438,6.86571984363418e-07,BANKNIFTY
2010-07-05,9385.240234375,9415.73987893406,9311.99108801595,9335.34140183036,0,0.0030090533397315,9387.4708984375,9499.81455078125,9492.19228515625,9.05440200134933e-06,BANKNIFTY
2010-07-06,9550.7890625,9564.68831454681,9383.14062605763,9388.59075784104,0,0.0174855080183376,9421.3705078125,9487.3546875,9510.4720703125,0.0003057429906593,BANKNIFTY
2010-07-07,9449.140625,9534.83982833336,9430.39084203111,9534.83982833336,0,-0.0106999772079887,9418.30078125,9460.38505859375,9521.02446289063,0.0001144895122514,BANKNIFTY
2010-07-08,9566.48828125,9615.03849750641,9516.58944787535,9516.58944787535,0,0.0123423891473863,9461.7400390625,9449.68515625,9532.03178710938,0.0001523345698655,BANKNIFTY
2010-07-09,9713.5869140625,9726.38656947858,9616.48746051282,9616.48746051282,0,0.0152594308518459,9533.0490234375,9475.94482421875,9545.1291015625,0.0002328502299222,BANKNIFTY
2010-07-12,9850.4853515625,9864.28597273625,9745.78734722626,9745.78734722626,0,0.0139951100241364,9626.098046875,9506.78447265625,9560.95390625,0.0001958631045876,BANKNIFTY
2010-07-13,9931.484375,9940.63465945484,9737.53740660421,9737.53740660421,0,0.0081892225323236,9702.237109375,9561.80380859375,9579.813671875,6.70633656839172e-05,BANKNIFTY
2010-07-14,9956.5341796875,10061.8327553483,9928.28450941274,10008.8831780541,0,0.0025190863398848,9803.7158203125,9611.00830078125,9598.20092773438,6.34579598779424e-06,BANKNIFTY
2010-07-15,9931.984375,9995.63402713936,9885.43511039344,9967.13435780254,0,-0.0024687426656354,9876.8150390625,9669.2775390625,9614.13569335937,6.09469034912902e-06,BANKNIFTY
2010-07-16,10013.333984375,10026.1336405146,9941.58481706849,9951.18431503537,0,0.0081573087983608,9936.764453125,9734.90673828125,9635.99545898438,6.65416868318155e-05,BANKNIFTY
2010-07-19,10032.3837890625,10078.2836480027,9956.53505828747,10001.7845341365,0,0.0019006363990017,9973.144140625,9799.62109375,9649.71782226563,3.61241872121023e-06,BANKNIFTY
2010-07-20,9975.8837890625,10106.7318741637,9948.93390769421,10081.6325571753,0,-0.0056476803858895,9982.0240234375,9842.13056640625,9664.74262695312,3.1896293741162e-05,BANKNIFTY
2010-07-21,9992.0341796875,10037.3832616364,9940.83457984469,10003.383657064,0,0.001617634264329,9989.1240234375,9896.419921875,9678.40249023438,2.61674061313143e-06,BANKNIFTY
2010-07-22,10060.1328125,10069.0829035555,9914.73411558125,9954.78443029702,0,0.0067921730994801,10014.7537109375,9945.784375,9697.734765625,4.61336154133023e-05,BANKNIFTY
2010-07-23,10093.783203125,10120.4821119042,10034.3336980135,10088.1328780995,0,0.0033393432689836,10030.8435546875,9983.80400390625,9729.8744140625,1.11512134681062e-05,BANKNIFTY
2010-07-26,10023.8837890625,10152.3822993273,9998.83427478415,10108.7831954144,0,-0.0069490856345414,10029.1435546875,10001.1438476563,9753.96416015625,4.82897911561905e-05,BANKNIFTY
2010-07-27,10090.533203125,10128.4819811528,9951.43423262846,10035.533841866,0,0.0066270534227316,10052.0734375,10017.0487304688,9789.42626953125,4.3917837067739e-05,BANKNIFTY
2010-07-28,10068.033203125,10116.8822439185,10024.2837123499,10093.7829034098,0,-0.0022323025248934,10067.2732421875,10028.1986328125,9819.60346679687,4.98317456264564e-06,BANKNIFTY
2010-07-29,10179.58203125,10207.0817120351,10031.9333545232,10038.4830831818,0,0.0110185772909919,10091.1630859375,10052.9583984375,9861.11796875,0.0001214090455175,BANKNIFTY
2010-07-30,10160.8818359375,10243.7812624992,10116.5825464202,10152.3819347855,0,-0.0018387191858757,10104.5828125,10067.7131835938,9901.3099609375,3.38088824450767e-06,BANKNIFTY
2010-08-02,10411.37890625,10436.2790072643,10255.2811124335,10258.2302968818,0,0.024354100369495,10182.0818359375,10105.6126953125,9952.61689453125,0.0005931222048074,BANKNIFTY
2010-08-03,10502.5283203125,10542.7778524944,10448.0289537557,10452.0289072644,0,0.0087166869592406,10264.480859375,10158.2771484375,10000.2038574219,7.59806315453963e-05,BANKNIFTY
2010-08-04,10489.177734375,10525.7271137104,10412.529212328,10510.9274812571,0,-0.0012719869173823,10348.709765625,10207.9915039063,10052.2057128906,1.61795071799176e-06,BANKNIFTY
2010-08-05,10454.779296875,10539.5283152592,10441.3790614599,10444.4786349337,0,-0.003284810829066,10403.74921875,10247.4561523438,10096.6202636719,1.07899821827497e-05,BANKNIFTY
2010-08-06,10383.529296875,10476.5780164191,10364.8293196435,10442.1282228635,0,-0.006838393561384,10448.2787109375,10276.4307617188,10130.1173828125,4.67636265003783e-05,BANKNIFTY
2010-08-09,10523.9775390625,10533.8778148517,10393.3794445283,10407.4290862504,0,0.0134353996366493,10470.7984375,10326.4401367188,10163.7919921875,0.0001805099633964,BANKNIFTY
2010-08-10,10519.828125,10578.7268556116,10473.4282727911,10507.3282700462,0,-0.0003943596688275,10474.2583984375,10369.3696289063,10193.2091796875,1.55519548397804e-07,BANKNIFTY
2010-08-11,10428.529296875,10545.3775494342,10391.7797236028,10505.9278122032,0,-0.0087166171891098,10462.1287109375,10405.4192382813,10216.8089355469,7.59794152214843e-05,BANKNIFTY
2010-08-12,10583.52734375,10614.0767932616,10308.0305467483,10308.0305467483,0,0.0147535161362489,10487.8783203125,10445.8137695313,10249.3860839844,0.0002176662383825,BANKNIFTY
2010-08-13,10737.224609375,10782.0746731796,10603.7769441883,10603.7769441883,0,0.0144178712306917,10558.6173828125,10503.448046875,10285.5806152344,0.0002078750108248,BANKNIFTY
2010-08-16,10680.42578125,10778.1248420597,10645.3265794546,10731.9251832277,0,-0.0053039395305583,10589.90703125,10530.352734375,10317.9827148438,2.81317745438191e-05,BANKNIFTY
2010-08-17,10770.125,10810.1743398677,10705.5261403709,10709.0260997498,0,0.0083633975191648,10639.96640625,10557.1124023438,10357.6947753906,6.99464180635719e-05,BANKNIFTY
2010-08-18,10893.9228515625,10931.5229993239,10756.4244539101,10790.723858887,0,0.0114289997851216,10733.0451171875,10597.5869140625,10402.7892089844,0.0001306220360883,BANKNIFTY
2010-08-19,11110.37109375,11126.821098204,10895.7231935419,10920.2736899488,0,0.0196739076714887,10838.4138671875,10663.14609375,10455.3011230469,0.0003870626430662,BANKNIFTY
2010-08-20,11033.6220703125,11104.8712442117,11005.3723978542,11058.4215874612,0,-0.0069318419841695,10897.693359375,10728.1553710938,10502.2930664063,4.80504332934956e-05,BANKNIFTY
2010-08-23,11095.37109375,11115.4206655012,10971.5727273545,11024.3719186199,0,0.0055808398735576,10980.682421875,10785.2947265625,10555.8674316406,3.11457736942904e-05,BANKNIFTY
2010-08-24,11042.8720703125,11125.6709157903,10979.3728059401,11082.8218028145,0,-0.0047428444488869,11035.2318359375,10837.5991210938,10603.484375,2.24945734663376e-05,BANKNIFTY
2010-08-25,10937.72265625,11029.1219860115,10916.9728970905,10992.872406757,0,-0.0095675496925044,11043.991796875,10888.5184570313,10646.9688476563,9.15380071185413e-05,BANKNIFTY
2010-08-26,10981.572265625,11042.0217567319,10941.6723398137,10941.6723398137,0,0.004001010801394,11018.23203125,10928.3229492188,10687.068359375,1.60080874328718e-05,BANKNIFTY
2010-08-27,10727.3251953125,11003.1217862843,10681.4751436421,11003.1217862843,0,-0.023424376676994,10956.97265625,10927.3330078125,10715.3905273438,0.0005487014227057,BANKNIFTY
2010-08-30,10747.125,10873.1733386171,10671.3260769311,10834.2743769891,0,0.0018440342004685,10887.3234375,10934.0029296875,10732.1778320313,3.40046213249773e-06,BANKNIFTY
2010-08-31,10746.224609375,10770.8747132702,10653.1758870295,10698.9253548721,0,-8.37831833464862e-05,10827.9939453125,10931.612890625,10744.3626464844,7.019621811670931e-09,BANKNIFTY
2010-09-01,10879.6240234375,10895.4236451792,10761.5257815372,10761.5257815372,0,0.0123371904004456,10816.37421875,10930.1830078125,10763.8849609375,0.0001522062669768,BANKNIFTY
2010-09-02,10980.4716796875,11001.522215685,10931.2730341339,10931.2730341339,0,0.0092267090745449,10816.1541015625,10917.1930664063,10790.1695800781,8.51321603462891e-05,BANKNIFTY
2010-09-03,10991.072265625,11017.0221588958,10938.7730696697,10992.0224498779,0,0.0009649378110529,10868.903515625,10912.9380859375,10820.5467285156,9.31104979199664e-07,BANKNIFTY
2010-09-06,11218.6689453125,11261.0190372603,11033.4709102295,11033.4709102295,0,0.0204959296851388,10963.2123046875,10925.2678710938,10855.2812988281,0.0004200831336581,BANKNIFTY
